fips,Mean_2019,Mean_2020,Mean_difference
37087,0.895306041,0.872135809,-0.023170232
37089,1.958028976,1.953662814,-0.004366162
37091,1.114599665,1.054880488,-0.059719177
37093,1.374669293,1.406376812,0.031707519
37095,0.281356044,0.212984114,-0.06837193
37097,2.854549188,2.795754633,-0.058794555
37099,0.713872375,0.674095827,-0.039776548
37101,2.742599406,2.753067754,0.010468348
37103,0.474845978,0.403662252,-0.071183726
37105,2.312206149,2.281582771,-0.030623378
37107,1.705126896,1.729646571,0.024519675
37109,2.401499705,2.382268282,-0.019231423
37111,0.887725439,0.881743913,-0.005981526
37113,0.578665514,0.533231408,-0.045434106
37115,0.444052246,0.382956565,-0.061095681
37117,0.83994437,0.813523992,-0.026420378
37119,17.07994083,17.72996231,0.65002148
37121,0.705599454,0.64884726,-0.056752194
37123,0.817757652,0.745865315,-0.071892337
37125,1.141088386,1.110864466,-0.03022392
37127,2.066839204,2.115963741,0.049124537
37129,6.968359856,7.822829728,0.854469872
37131,0.824282682,0.809067499,-0.015215183
37133,1.98257248,2.200711822,0.218139342
37135,2.180020461,2.250941623,0.070921162
37137,0.466094278,0.399749919,-0.066344359
37139,1.989076686,1.978082851,-0.010993835
37141,0.746964516,0.787917185,0.040952669
37143,0.562730615,0.503318252,-0.059412363
37145,1.144251256,1.127740925,-0.016510331
37147,2.763648422,2.822949527,0.059301105
37149,0.739135451,0.680615067,-0.058520384
37151,1.594030476,1.584009661,-0.010020815
37153,1.398489959,1.391347389,-0.00714257
37155,1.851509814,1.894237462,0.042727648
37157,1.55185606,1.543157017,-0.008699043
37159,2.479585526,2.51386664,0.034281114
37161,1.125610336,1.092807847,-0.032802489
37163,0.93531076,0.934088379,-0.001222381
37165,1.565569393,1.669418592,0.103849199
37167,1.45881518,1.422909346,-0.035905834
37169,0.960894813,0.871566958,-0.089327855
37171,1.362423271,1.289583592,-0.072839679
37173,0.43163998,0.385104141,-0.046535839
37175,0.633471949,0.582800831,-0.050671118
37177,0.32211519,0.255668054,-0.066447136
37179,3.03147866,2.966470343,-0.065008317
37181,1.669282442,1.652905934,-0.016376508
37183,9.219274647,9.424796451,0.205521804
37185,0.683026691,0.652000752,-0.031025939
37187,0.52661405,0.467990196,-0.058623854
37189,1.265280628,1.231312985,-0.033967643
37191,2.488463289,2.511418891,0.022955602
37193,0.920439034,0.849561997,-0.070877037
37195,2.637978937,2.685189893,0.047210956
37197,1.079871184,1.02057785,-0.059293334
37199,0.452660022,0.394440277,-0.058219745
38001,0.23668159,0.241710952,0.005029362
38003,0.333667693,0.375696885,0.042029192
38005,0.260776845,0.298402719,0.037625874
38007,0.318594743,0.319170148,0.000575405
38009,0.322884627,0.360602132,0.037717505
38011,0.46857874,0.437559294,-0.031019446
38013,0.595454234,0.6919199,0.096465666
38015,0.841081842,1.238479262,0.39739742
38017,1.697375777,2.363764497,0.66638872
38019,0.262879888,0.267873021,0.004993133
38021,0.291519811,0.290197985,-0.001321826
38023,0.504584077,0.558859525,0.054275448
38025,2.71828574,4.314800917,1.596515177
38027,0.233544914,0.252078571,0.018533657
38029,0.25325551,0.257424671,0.004169161
38031,0.271745388,0.299787219,0.028041831
38033,0.232005059,0.249314216,0.017309157
38035,0.930762817,1.190084152,0.259321335
38037,0.221056025,0.218441303,-0.002614722
38039,0.227409563,0.24092338,0.013513817
38041,0.225633125,0.247997794,0.022364669
38043,0.226546345,0.245333913,0.018787568
38045,0.287026166,0.288236855,0.001210689
38047,0.250734957,0.248482167,-0.00225279
38049,0.24180915,0.278513642,0.036704492
38051,0.265893761,0.259721916,-0.006171845
38053,5.29204148,10.4724195,5.18037802
38055,0.30304809,0.380003749,0.076955659
38057,0.460389197,0.593595689,0.133206492
38059,0.407365933,0.581066447,0.173700514
38061,3.122779028,5.108059535,1.985280507
38063,0.241956789,0.257407229,0.01545044
38065,0.271776045,0.351221136,0.079445091
38067,0.413282437,0.473773414,0.060490977
38069,0.252113081,0.270465547,0.018352466
38071,0.35062857,0.411143782,0.060515212
38073,0.335049493,0.359408215,0.024358722
38075,0.259503327,0.302359918,0.042856591
38077,0.475652804,0.534715519,0.059062715
38079,0.4444319,0.504774254,0.060342354
38081,0.311561741,0.325481709,0.013919968
38083,0.205175097,0.234867056,0.029691959
38085,0.253776701,0.255351602,0.001574901
38087,0.209592139,0.206169884,-0.003422255
38089,0.655339122,0.824222289,0.168883167
38091,0.23321035,0.245094196,0.011883846
38093,0.336493567,0.396066396,0.059572829
38095,0.236337766,0.250536564,0.014198798
38097,0.380102488,0.447603195,0.067500707
38099,0.340742253,0.37384283,0.033100577
38101,0.719735594,0.974687763,0.254952169
38103,0.247744807,0.267352082,0.019607275
38105,2.537293825,5.802835633,3.265541808
39001,0.498074186,0.532812189,0.034738003
39003,3.148050751,3.156306107,0.008255356
39005,1.075540371,1.10121826,0.025677889
39007,0.801965399,0.787867723,-0.014097676
39009,0.762095054,0.755119423,-0.006975631
39011,3.174949711,4.754263306,1.579313595
39013,1.199236306,1.399324237,0.200087931
39015,0.744998908,0.78917889,0.044179982
39017,5.645363044,6.10367436,0.458311316
39019,0.781435111,0.863846305,0.082411194
39021,0.804216236,0.851904058,0.047687822
39023,2.57285784,2.924394071,0.351536231
39025,2.612612167,2.862016347,0.24940418
39027,1.158630276,1.164356643,0.005726367
39029,1.487002928,1.657301894,0.170298966
39031,0.620903451,0.710826823,0.089923372
39033,0.972973298,0.942808915,-0.030164383
39035,8.093599756,8.464683037,0.371083281
39037,0.869208015,1.021193278,0.151985263
39039,1.127092302,1.031145441,-0.095946861
39041,3.441666088,3.868240703,0.426574615
39043,1.787845441,1.626040796,-0.161804645
39045,1.955420533,2.510657806,0.555237273
39047,0.955994694,1.088970287,0.132975593
39049,16.82507968,21.38673494,4.56165526
39051,1.339112805,1.2762005,-0.062912305
39053,0.698038179,0.702431298,0.004393119
39055,1.752026716,1.807483333,0.055456617
39057,3.010780002,3.286890984,0.276110982
39059,0.825416516,0.964250911,0.138834395
39061,12.10101509,13.36599561,1.26498052
39063,1.845338365,1.724687475,-0.12065089
39065,0.721361701,0.717148904,-0.004212797
39067,0.82134156,1.013693128,0.192351568
39069,0.89845562,0.819437877,-0.079017743
39071,0.646214033,0.713239118,0.067025085
39073,0.548417384,0.589985382,0.041567998
39075,0.750478762,0.818464924,0.067986162
39077,1.260030068,1.181324909,-0.078705159
39079,0.691847077,0.744503008,0.052655931
39081,1.420098567,1.661292546,0.241193979
39083,0.888456393,0.967102933,0.07864654
39085,2.021809367,2.088197768,0.066388401
39087,1.099050203,1.078543558,-0.020506645
39089,2.181204602,2.614197856,0.432993254
39091,1.084971684,1.150198095,0.065226411
39093,2.85240186,2.835012485,-0.017389375
39095,6.61087077,6.469858575,-0.141012195
39097,1.301831515,1.495999317,0.194167802
39099,4.846047181,5.499734926,0.653687745
39101,1.431371383,1.45022713,0.018855747
39103,3.160793285,3.179088548,0.018295263
39105,0.511181619,0.509883449,-0.00129817
39107,1.032619669,1.117998102,0.085378433
39109,2.418141235,2.711240944,0.293099709
39111,0.69484576,0.845662485,0.150816725
39113,8.399298562,9.663284873,1.263986311
39115,0.393389941,0.391248168,-0.002141773
39117,0.775697611,0.789199498,0.013501887
39119,1.19144291,1.347891572,0.156448662
39121,0.468202632,0.540080391,0.071877759
39123,0.950664866,0.879469889,-0.071194977
39125,0.669644444,0.63001885,-0.039625594
39127,0.68684359,0.754210736,0.067367146
39129,1.200701764,1.459603194,0.25890143
39131,0.711610796,0.788585287,0.076974491
39133,2.508456049,2.69480582,0.186349771
39135,0.917433957,1.017838701,0.100404744
39137,0.891506281,0.796604929,-0.094901352
39139,2.160899651,2.283104742,0.122205091
39141,1.045972015,1.238135842,0.192163827
39143,1.638133144,1.49720296,-0.140930184
39145,0.944563887,1.031196993,0.086633106
39147,1.095939364,0.952897594,-0.14304177
39149,1.317498843,1.432417451,0.114918608
39151,4.793770329,5.296576738,0.502806409
39153,9.471979975,10.17642807,0.704448095
39155,2.760294329,3.147675188,0.387380859
39157,1.311322603,1.506016913,0.19469431
39159,1.67007205,1.782344472,0.112272422
39161,0.838875986,0.79159842,-0.047277566
39163,0.395749199,0.39323036,-0.002518839
39165,4.175148131,4.527430654,0.352282523
39167,0.883682063,0.935004504,0.051322441
39169,1.745676765,1.849683856,0.104007091
39171,1.103989632,1.042226256,-0.061763376
39173,2.687061553,2.508486672,-0.178574881
39175,0.885733261,0.817630538,-0.068102723
40001,0.756987869,0.676688704,-0.080299165
40003,0.41366649,0.362010242,-0.051656248
40005,0.489521449,0.463358087,-0.026163362
40007,0.317113106,0.251287898,-0.065825208
40009,0.749400413,0.742923794,-0.006476619
40011,0.708554943,0.897859001,0.189304058
40013,1.132041351,0.983069579,-0.148971772
40015,0.64699158,0.615992063,-0.030999517
40017,2.605353066,2.628475424,0.023122358
40019,1.400890471,1.518651452,0.117760981
40021,0.837798684,0.75569978,-0.082098904
40023,0.620632608,0.556103377,-0.064529231
40025,0.273259418,0.215679222,-0.057580196
40027,5.322559146,5.545639331,0.223080185
40029,0.483458594,0.409729418,-0.073729176
40031,1.644186658,1.748880676,0.104694018
40033,0.463723512,0.450187642,-0.01353587
40035,0.581611494,0.510799851,-0.070811643
40037,1.162152777,1.088111203,-0.074041574
40039,0.802095088,0.837137959,0.035042871
40041,1.007613205,0.914623277,-0.092989928
40043,0.414552058,0.402656185,-0.011895873
40045,0.36155558,0.3386425,-0.02291308
40047,1.154650725,1.084050173,-0.070600552
40049,1.052886889,1.044776708,-0.008110181
40051,1.269090095,1.312728229,0.043638134
40053,0.361510045,0.311359591,-0.050150454
40055,0.353505508,0.287380977,-0.066124531
40057,0.341366312,0.286830098,-0.054536214
40059,0.311075977,0.247549189,-0.063526788
40061,0.520900294,0.467999515,-0.052900779
40063,0.539206781,0.521923152,-0.017283629
40065,0.878699643,0.872291702,-0.006407941
40067,0.407466215,0.364536086,-0.042930129
40069,0.606909142,0.597981842,-0.0089273
40071,0.962225502,0.933998833,-0.028226669
40073,1.114166976,1.233019468,0.118852492
40075,0.421825983,0.363052823,-0.05877316
40077,0.443818318,0.370486391,-0.073331927
40079,0.5649338,0.515326678,-0.049607122
40081,0.834891599,0.771060198,-0.063831401
40083,0.984024299,0.922313059,-0.06171124
40085,0.931393512,0.856861609,-0.074531903
40087,1.450667887,1.502880004,0.052212117
40089,0.516249519,0.466233409,-0.05001611
40091,0.644393523,0.592054168,-0.052339355
40093,0.438032705,0.424271666,-0.013761039
40095,1.05013262,0.936625715,-0.113506905
40097,1.203452601,1.062058933,-0.141393668
40099,0.828358222,0.821552173,-0.006806049
40101,1.350399251,1.271432076,-0.078967175
40103,0.573373483,0.51328928,-0.060084203
40105,0.448614354,0.391936336,-0.056678018
40107,0.528048832,0.478531784,-0.049517048
40109,14.22532049,14.35430624,0.12898575
40111,0.968391453,0.892583748,-0.075807705
40113,0.531917639,0.495652306,-0.036265333
40115,1.102504933,1.058324613,-0.04418032
40117,0.541455933,0.495237745,-0.046218188
40119,1.731988234,1.682127792,-0.049860442
40121,0.777173822,0.742001799,-0.035172023
40123,1.028527497,0.964241526,-0.064285971
40125,1.473382877,1.395962501,-0.077420376
40127,0.364757418,0.304429551,-0.060327867
40129,0.319327606,0.260229983,-0.059097623
40131,1.713940933,1.559628793,-0.15431214
40133,0.791111314,0.755600269,-0.035511045
40135,0.967231693,0.928996404,-0.038235289
40137,0.9999299,1.031779387,0.031849487
40139,0.398912348,0.385556384,-0.013355964
40141,0.411648319,0.393255277,-0.018393042
40143,12.92142973,12.42409205,-0.49733768
40145,1.576775119,1.442880105,-0.133895014
40147,1.286434276,1.288985501,0.002551225
40149,0.45516842,0.395520847,-0.059647573
40151,0.402727789,0.347116434,-0.055611355
40153,0.609178087,0.521911358,-0.087266729
41001,0.257648059,0.216612937,-0.041035122
41003,0.551054343,0.521305308,-0.029749035
41005,1.019157699,1.004489042,-0.014668657
41007,0.370657009,0.33770384,-0.032953169
41009,0.56242753,0.538657695,-0.023769835
41011,0.324591179,0.303893029,-0.02069815
41013,0.252467009,0.219907278,-0.032559731
41015,0.239745512,0.202607999,-0.037137513
41017,0.39318171,0.435453665,0.042271955
41019,0.298466212,0.250501961,-0.047964251
41021,0.233717079,0.226730518,-0.006986561
41023,0.21537653,0.165780497,-0.049596033
41025,0.209476303,0.157186299,-0.052290004
41027,0.362810882,0.354254572,-0.00855631
41029,0.551796751,0.511498511,-0.04029824
41031,0.30749384,0.285088715,-0.022405125
41033,0.359009034,0.305297396,-0.053711638
41035,0.262710561,0.230267024,-0.032443537
41037,0.220174016,0.164063689,-0.056110327
41039,0.509435131,0.477506278,-0.031928853
41041,0.364233764,0.326514634,-0.03771913
41043,0.481445524,0.439605939,-0.041839585
41045,0.228148655,0.17859468,-0.049553975
41047,1.316707123,1.327150327,0.010443204
41049,0.304964634,0.297140367,-0.007824267
41051,6.456961231,6.731746136,0.274784905
41053,0.568723847,0.551855369,-0.016868478
41055,0.240126289,0.213618613,-0.026507676
41057,0.283135144,0.25261609,-0.030519054
41059,0.391157411,0.419325255,0.028167844
41061,0.297464098,0.273876387,-0.023587711
41063,0.225994701,0.182836429,-0.043158272
41065,0.271186325,0.238940637,-0.032245688
41067,3.144706338,3.308634815,0.163928477
41069,0.206543654,0.160361534,-0.04618212
41071,0.821536148,0.820555872,-0.000980276
42001,1.356083232,1.518315411,0.162232179
42003,7.993580965,9.24726085,1.253679885
42005,0.797232797,0.815519681,0.018286884
42007,2.52246903,2.868879669,0.346410639
42009,0.541197402,0.562629046,0.021431644
42011,2.640779707,2.863737718,0.222958011
42013,1.655688415,1.753008314,0.097319899
42015,0.529085207,0.49196261,-0.037122597
42017,4.63000161,4.811541166,0.181539556
42019,1.693241054,1.914874313,0.221633259
42021,1.353252276,1.435398071,0.082145795
42023,0.270370877,0.232200641,-0.038170236
42025,1.041409073,1.125103575,0.083694502
42027,0.841945539,0.882263467,0.040317928
42029,3.067081796,3.346187301,0.279105505
42031,0.598526921,0.598438577,-8.8344E-05
42033,0.585253275,0.608433541,0.023180266
42035,0.428921074,0.408277836,-0.020643238
42037,0.815908598,0.779084394,-0.036824204
42039,0.714719606,0.702851779,-0.011867827
42041,3.041350736,3.405552323,0.364201587
42043,3.053892437,3.529213956,0.475321519
42045,12.17712533,13.01299066,0.83586533
42047,0.468833072,0.503975054,0.035141982
42049,1.323726163,1.513420717,0.189694554
42051,1.404260928,1.646555786,0.242294858
42053,0.374315737,0.358554179,-0.015761558
42055,1.562281886,1.704629934,0.142348048
42057,0.458600004,0.461160826,0.002560822
42059,0.896549809,1.095170712,0.198620903
42061,0.482608317,0.479121327,-0.00348699
42063,0.875507686,0.867251534,-0.008256152
42065,0.551450296,0.574252786,0.02280249
42067,0.450727981,0.428424932,-0.022303049
42069,2.760410595,2.701334068,-0.059076527
42071,2.843926134,3.211994553,0.368068419
42073,1.814595295,2.008642049,0.194046754
42075,2.392737244,2.666974312,0.274237068
42077,5.491844311,6.116117143,0.624272832
42079,2.291832355,2.260866229,-0.030966126
42081,0.675520676,0.643138502,-0.032382174
42083,0.496926147,0.483219025,-0.013707122
42085,1.367650057,1.488238207,0.12058815
42087,0.707853416,0.69121752,-0.016635896
42089,1.531343047,1.616028974,0.084685927
42091,7.7357108,8.183947081,0.448236281
42093,1.114055869,1.063609539,-0.05044633
42095,4.254754411,4.552056138,0.297301727
42097,0.993236263,0.983389444,-0.009846819
42099,0.473286573,0.465608164,-0.007678409
42101,39.3820902,40.17642821,0.79433801
42103,0.528952514,0.543511198,0.014558684
42105,0.311052704,0.281356126,-0.029696578
42107,1.224628341,1.268555765,0.043927424
42109,0.703369311,0.665790728,-0.037578583
42111,0.753348243,0.814456673,0.06110843
42113,0.290338542,0.25148426,-0.038854282
42115,0.604382421,0.590954935,-0.013427486
42117,0.410217946,0.404308256,-0.00590969
42119,0.861611572,0.899713177,0.038101605
42121,0.664626213,0.660204851,-0.004421362
42123,0.468109078,0.460922161,-0.007186917
42125,1.9954836,2.189958324,0.194474724
42127,0.538217977,0.531308125,-0.006909852
42129,2.291297794,2.529986722,0.238688928
42131,0.638662038,0.627170016,-0.011492022
42133,2.829892018,3.289591417,0.459699399
44001,3.662793983,3.936597221,0.273803238
44003,4.232332295,4.356884985,0.12455269
44005,1.544419061,1.651429963,0.107010902
44007,6.164118893,6.475444041,0.311325148
44009,1.188291418,1.262929748,0.07463833
45001,0.844194574,0.834455458,-0.009739116
45003,2.452434257,2.533047936,0.080613679
45005,0.720252482,0.678541631,-0.041710851
45007,2.550448249,2.579381757,0.028933508
45009,0.996700841,0.925873203,-0.070827638
45011,1.261707955,1.240949335,-0.02075862
45013,1.621223105,1.530326389,-0.090896716
45015,2.291537233,2.26063565,-0.030901583
45017,1.162415759,1.032852169,-0.12956359
45019,3.335188294,3.228971621,-0.106216673
45021,1.957138874,1.984050462,0.026911588
45023,1.012212759,1.010017475,-0.002195284
45025,0.953556166,0.91590162,-0.037654546
45027,1.015215884,0.980994338,-0.034221546
45029,0.807819984,0.740469281,-0.067350703
45031,1.730546726,1.821252468,0.090705742
45033,1.397535976,1.441197995,0.043662019
45035,2.514241817,2.504487296,-0.009754521
45037,1.089586276,1.074528547,-0.015057729
45039,0.860758764,0.845134286,-0.015624478
45041,2.35632623,2.661830798,0.305504568
45043,1.062085837,1.020584947,-0.04150089
45045,5.083944643,5.314358498,0.230413855
45047,1.750234925,1.78247239,0.032237465
45049,0.811060436,0.758968956,-0.05209148
45051,3.580673635,3.627898947,0.047225312
45053,1.137802002,1.00449799,-0.133304012
45055,1.245031733,1.31086291,0.065831177
45057,1.712048133,1.677708025,-0.034340108
45059,1.346414745,1.350148679,0.003733934
45061,0.85050275,0.899880217,0.049377467
45063,4.449714855,4.243244467,-0.206470388
45065,0.721068289,0.66785338,-0.053214909
45067,0.978206375,1.029817208,0.051610833
45069,1.26389263,1.291141053,0.027248423
45071,0.978127774,0.973868858,-0.004258916
45073,1.15545057,1.144648236,-0.010802334
45075,1.815575468,1.79717979,-0.018395678
45077,1.958481488,2.042233474,0.083751986
45079,6.303360399,6.417528773,0.114168374
45081,0.814763694,0.769570308,-0.045193386
45083,4.393458854,4.398502308,0.005043454
45085,1.954181212,2.131991473,0.177810261
45087,0.96006229,0.957806061,-0.002256229
45089,0.813621089,0.767262912,-0.046358177
45091,3.484153547,3.580998027,0.09684448
46003,0.281846037,0.27863559,-0.003210447
46005,0.419890997,0.44080578,0.020914783
46007,0.234644108,0.227972324,-0.006671784
46009,0.403493218,0.39312137,-0.010371848
46011,0.862669253,0.997950014,0.135280761
46013,0.552389337,0.639443884,0.087054547
46015,0.326706142,0.330995406,0.004289264
46017,0.256191015,0.251063665,-0.00512735
46019,0.237623926,0.241492616,0.00386869
46021,0.24487391,0.237392889,-0.007481021
46023,0.347495208,0.336592584,-0.010902624
46025,0.300852666,0.296089935,-0.004762731
46027,0.577048636,0.528261639,-0.048786997
46029,0.902248284,1.101529887,0.199281603
46031,0.222492869,0.212016621,-0.010476248
46033,0.256492045,0.239433194,-0.017058851
46035,0.905919484,1.067903937,0.161984453
46037,0.308090217,0.305906033,-0.002184184
46039,0.389744171,0.376737455,-0.013006716
46041,0.233410883,0.223815207,-0.009595676
46043,0.329399506,0.31946994,-0.009929566
46045,0.282901294,0.274386425,-0.008514869
46047,0.24447593,0.239211389,-0.005264541
46049,0.260180772,0.243204504,-0.016976268
46051,0.443554284,0.492440243,0.048885959
46053,0.281849447,0.266206921,-0.015642526
46055,0.212848508,0.203657002,-0.009191506
46057,0.424745064,0.450987725,0.026242661
46059,0.258226191,0.242298852,-0.015927339
46061,0.368826476,0.354644331,-0.014182145
46063,0.210549725,0.201288886,-0.009260839
46065,0.459269859,0.536452735,0.077182876
46067,0.376780952,0.355254643,-0.021526309
46069,0.2474469,0.224866797,-0.022580103
46071,0.224670293,0.216005861,-0.008664432
46073,0.27852213,0.281504537,0.002982407
46075,0.230568158,0.230366751,-0.000201407
46077,0.334221349,0.334557565,0.000336216
46079,0.549981578,0.612488355,0.062506777
46081,0.625476576,0.688301107,0.062824531
46083,1.589523921,1.697951717,0.108427796
46085,0.254157995,0.246719602,-0.007438393
46087,0.379257229,0.364475065,-0.014782164
46089,0.252414737,0.234865841,-0.017548896
46091,0.298884768,0.294948805,-0.003935963
46093,0.31074759,0.328574077,0.017826487
46095,0.21924081,0.205212247,-0.014028563
46097,0.298666615,0.283819264,-0.014847351
46099,3.287763552,3.798029626,0.510266074
46101,0.466959492,0.505223341,0.038263849
46102,0.264231914,0.253390122,-0.010841792
46103,0.696989996,0.815879648,0.118889652
46105,0.214441287,0.205552269,-0.008889018
46107,0.263122216,0.255212964,-0.007909252
46109,0.389659824,0.401474178,0.011814354
46111,0.285637988,0.280977868,-0.00466012
46115,0.316580972,0.312129176,-0.004451796
46117,0.234027051,0.24563888,0.011611829
46119,0.244277897,0.228550194,-0.015727703
46121,0.314937662,0.325061069,0.010123407
46123,0.268440894,0.252452057,-0.015988837
46125,0.449821428,0.421610159,-0.028211269
46127,0.8107268,0.764741076,-0.045985724
46129,0.30135153,0.31234967,0.01099814
46135,0.799543859,0.764674294,-0.034869565
46137,0.224212916,0.216931134,-0.007281782
47001,2.605780906,2.836895631,0.231114725
47003,1.101314753,1.092539219,-0.008775534
47005,0.663181655,0.634042393,-0.029139262
47007,0.525955654,0.49783383,-0.028121824
47009,2.149370976,2.21867054,0.069299564
47011,2.709428481,2.846336102,0.136907621
47013,1.010248468,1.03897093,0.028722462
47015,0.787316712,0.747973508,-0.039343204
47017,0.770818713,0.773626196,0.002807483
47019,1.44904716,1.402501281,-0.046545879
47021,1.556101909,1.554225502,-0.001876407
47023,0.795555686,0.763379148,-0.032176538
47025,0.869443983,0.828396325,-0.041047658
47027,0.466569687,0.424557586,-0.042012101
47029,1.180157377,1.156672219,-0.023485158
47031,1.548924376,1.536303942,-0.012620434
47033,0.924576581,0.935120041,0.01054346
47035,1.048034646,0.973870348,-0.074164298
47037,14.84083259,14.44092077,-0.39991182
47039,0.693763456,0.639926274,-0.053837182
47041,0.752092687,0.724824659,-0.027268028
47043,1.3222271,1.371579521,0.049352421
47045,1.323709474,1.388471212,0.064761738
47047,0.931731026,0.857081538,-0.074649488
47049,0.482132343,0.43390517,-0.048227173
47051,0.867294613,0.840591014,-0.026703599
47053,1.24264202,1.252789318,0.010147298
47055,0.814930039,0.802597592,-0.012332447
47057,0.735447073,0.689316304,-0.046130769
47059,1.335192162,1.28078661,-0.054405552
47061,0.600353162,0.571121435,-0.029231727
47063,4.018935343,4.245870562,0.226935219
47065,6.224498923,6.493745496,0.269246573
47067,0.498476701,0.438050328,-0.060426373
47069,0.721935266,0.683538057,-0.038397209
47071,0.752118338,0.690161345,-0.061956993
47073,1.215722021,1.173425295,-0.042296726
47075,0.823501198,0.828968404,0.005467206
47077,1.018169722,1.006017034,-0.012152688
47079,0.701484075,0.691573542,-0.009910533
47081,0.590675138,0.581907846,-0.008767292
47083,0.556036624,0.522537108,-0.033499516
47085,0.722742783,0.720005018,-0.002737765
47087,0.576322156,0.527849035,-0.048473121
47089,1.68235555,1.642706204,-0.039649346
47091,0.768770663,0.712999411,-0.055771252
47093,7.408392332,8.24078624,0.832393908
47095,0.862327446,0.851919493,-0.010407953
47097,1.046365105,1.034935674,-0.011429431
47099,0.876092636,0.838078959,-0.038013677
47101,0.578342449,0.561432818,-0.016909631
47103,0.846243081,0.848865926,0.002622845
47105,2.346722631,2.527132501,0.18040987
47107,1.408481605,1.476424335,0.06794273
47109,0.634748129,0.571999759,-0.06274837
47111,0.669098214,0.623222799,-0.045875415
47113,2.902236004,2.982746086,0.080510082
47115,0.934783766,0.946196327,0.011412561
47117,1.139889317,1.149183141,0.009293824
47119,1.850731562,1.869826395,0.019094833
47121,0.592514991,0.576367607,-0.016147384
47123,0.915856237,0.889984242,-0.025871995
47125,3.535640139,3.583339858,0.047699719
47127,0.639095088,0.616231129,-0.022863959
47129,0.639121372,0.59271963,-0.046401742
47131,0.99848905,0.992870994,-0.005618056
47133,0.967339269,0.684312295,-0.283026974
47135,0.42575907,0.388123541,-0.037635529
47137,0.512847908,0.462216096,-0.050631812
47139,0.506691682,0.439968185,-0.066723497
47141,2.779606979,2.82269221,0.043085231
47143,1.099203514,1.12876784,0.029564326
47145,1.574270691,1.652264985,0.077994294
47147,1.964269639,2.00039535,0.036125711
47149,5.343190213,5.36250592,0.019315707
47151,0.693803208,0.66456154,-0.029241668
47153,0.643467734,0.624023149,-0.019444585
47155,2.039045105,2.065232734,0.026187629
47157,14.44444147,13.95545888,-0.48898259
47159,0.927604615,0.891599033,-0.036005582
47161,0.713711557,0.697465503,-0.016246054
47163,4.247339775,4.272025839,0.024686064
47165,3.384048115,3.28339317,-0.100654945
47167,1.196871694,1.156940678,-0.039931016
47169,0.808294717,0.761964149,-0.046330568
47171,1.060336022,1.066291816,0.005955794
47173,0.750470789,0.734747502,-0.015723287
47175,0.428739064,0.36337176,-0.065367304
47177,0.911903543,0.856689398,-0.055214145
47179,3.744289618,3.755507319,0.011217701
47181,0.421100782,0.386928517,-0.034172265
47183,0.808838119,0.788776564,-0.020061555
47185,0.858835985,0.808551576,-0.050284409
47187,3.965634856,3.926491731,-0.039143125
47189,3.280711978,3.117520067,-0.163191911
48001,0.899675348,0.877910872,-0.021764476
48003,1.251156599,1.817641617,0.566485018
48005,1.375606222,1.354170077,-0.021436145
48007,1.010870521,0.888896449,-0.121974072
48009,0.440683335,0.364713944,-0.075969391
48011,0.33055303,0.256840723,-0.073712307
48013,1.848346413,2.090130019,0.241783606
48015,1.003344631,0.958388098,-0.044956533
48017,0.489925914,0.443030814,-0.0468951
48019,0.485780602,0.408552746,-0.077227856
48021,1.212542309,1.116161549,-0.09638076
48023,0.369052042,0.288028596,-0.081023446
48025,0.850660367,0.791909024,-0.058751343
48027,3.345308394,3.365160293,0.019851899
48029,13.33638222,12.82547635,-0.51090587
48031,0.453675906,0.379657343,-0.074018563
48033,0.48109074,0.485815262,0.004724522
48035,0.478166011,0.403509658,-0.074656353
48037,1.785733225,1.742411549,-0.043321676
48039,4.471788119,4.009978502,-0.461809617
48041,5.004759952,5.02415863,0.019398678
48043,0.288284957,0.213489457,-0.0747955
48045,0.300857665,0.263705759,-0.037151906
48047,0.474251591,0.400411245,-0.073840346
48049,0.753184362,0.668691957,-0.084492405
48051,1.792669177,1.803627682,0.010958505
48053,0.758387745,0.67017413,-0.088213615
48055,1.284703702,1.211923405,-0.072780297
48057,1.347322087,1.365082707,0.01776062
48059,0.521513062,0.498201283,-0.023311779
48061,4.309645058,4.055917414,-0.253727644
48063,0.977985568,0.951687888,-0.02629768
48065,0.698556413,0.582428373,-0.11612804
48067,0.777030386,0.735958672,-0.041071714
48069,0.518238883,0.50665714,-0.011581743
48071,3.420956401,3.324015996,-0.096940405
48073,0.723096469,0.704239007,-0.018857462
48075,0.455248717,0.420551385,-0.034697332
48077,0.469892547,0.395975937,-0.07391661
48079,0.574959596,0.409671611,-0.165287985
48081,0.629036314,0.576114248,-0.052922066
48083,0.364094211,0.300880617,-0.063213594
48085,12.5246863,12.02867433,-0.49601197
48087,0.313678195,0.232264833,-0.081413362
48089,0.71948015,0.634675802,-0.084804348
48091,3.34991933,3.143987633,-0.205931697
48093,0.478589082,0.397452337,-0.081136745
48095,0.332333156,0.256388258,-0.075944898
48097,0.967899656,0.88913335,-0.078766306
48099,1.187360181,1.142673866,-0.044686315
48101,0.311355118,0.24031833,-0.071036788
48103,1.312519846,1.38332796,0.070808114
48105,0.447258512,0.443522437,-0.003736075
48107,0.443405502,0.352107283,-0.091298219
48109,0.849067682,1.153842019,0.304774337
48111,0.345421875,0.281715412,-0.063706463
48113,32.55497736,31.94568739,-0.60928997
