fips,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Mean
19023,0.919961019,0.86392857,0.534155077,0.562064897,0,0,0,0.515306574,0.528174251,0.611450693,0.701155708,0.946208385,0.772681555
19025,0.742459984,0.6827844,0.490025782,0.531014071,0,0,0,0.49381244,0.512205391,0.657282198,0.604082069,0.687241378,0.638423389
19027,1.169023257,0.939477553,0.694398052,0.86837858,0,0,0,0.772617631,0.732994049,0.855320711,0.927079501,1.253349917,0.934299621
19029,0.839993388,0.738918888,0.537448755,0.663662111,0,0,0,0.608781133,0.585111307,0.660406655,0.708903459,0.970266693,0.705453677
19031,0.911440262,0.827882651,0.685289114,0.692055696,0,0,0,0.639948978,0.663929632,0.733201529,0.837648808,1.158674531,0.808204009
19033,2.656717933,2.535153799,1.350626696,1.381142498,0,0,0,1.197967147,1.217478553,1.211193763,1.453219291,4.667401163,2.180832809
19035,0.905078478,0.730705782,0.770128514,0.630428736,0,0,0,0.569215211,0.576158221,0.739834613,0.850609921,0.727420202,0.801970925
19037,0.940248867,1.075266732,0.572333888,0.575289354,0,0,0,0.534434389,0.531341986,0.642263632,0.717864965,0.744724932,0.862616496
19039,0.910243724,0.75623531,0.542662121,0.71666038,0,0,0,0.595480923,0.609216596,0.698085011,0.702968228,0.775740605,0.736380385
19041,1.18666138,0.965504121,0.757046078,0.730666877,0,0,0,0.663504544,0.650488268,0.795144789,0.985781016,0.833638764,0.969737193
19043,0.816011666,0.906444579,0.550573379,0.517879184,0,0,0,0.52547513,0.489781239,0.572646606,0.655994778,0.876660269,0.757676541
19045,1.873357178,1.460663932,1.167664455,1.222051995,0,0,0,1.115904727,1.084560286,1.1833502,1.325185829,1.563406037,1.500561855
19047,0.848764171,0.746353958,0.59900649,0.604428386,0,0,0,0.57788836,0.575177845,0.665775852,0.686916484,0.799553438,0.731374873
19049,3.42618577,2.351641355,1.780753066,2.26973996,0,0,0,2.135349491,2.116840024,1.92672769,2.451769295,3.609193885,2.51952673
19051,0.453611492,0.460880487,0.37815819,0.461305808,0,0,0,0.393248354,0.392401444,0.47640343,0.499553536,0.581120507,0.43088339
19053,0.650167611,0.561589943,0.399087583,0.491541548,0,0,0,0.447783288,0.445341125,0.530456796,0.534634088,0.566297214,0.536948379
19055,1.137476296,1.071545754,0.697852346,0.68297326,0,0,0,0.660814955,0.642437411,0.749256417,0.836218172,1.244982422,0.968958132
19057,1.805365888,1.578606414,1.234346936,1.451553935,0,0,0,1.33822449,1.24036443,1.140058307,1.496494167,1.439750726,1.539439746
19059,2.199345236,1.778745537,1.129331844,1.178430058,0,0,0,1.060058034,1.010901784,1.179080357,1.568150296,1.291916664,1.702474205
19061,2.97700512,2.813230252,1.633913726,1.85953516,0,0,0,1.781072485,1.619706517,1.838484337,2.106986405,3.461971639,2.474716366
19063,0.914606267,0.853286334,0.533161842,0.549668517,0,0,0,0.495902206,0.50298335,0.650328481,0.80255287,0.611834407,0.767018148
19065,1.054674184,1.06388304,0.641494568,0.604638262,0,0,0,0.573358395,0.553614034,0.67119131,0.738317458,0.942663324,0.920017264
19067,1.3051549,1.366744715,0.725643611,0.821216379,0,0,0,0.677544427,0.695312198,0.731337653,0.863778816,0.904121036,1.132514408
19069,1.088320706,0.942333754,0.565496631,0.577809344,0,0,0,0.537816708,0.541580386,0.618901513,0.654374998,0.80845749,0.865383697
19071,0.543196352,0.567003038,0.4435307,0.529184194,0,0,0,0.489998785,0.494979939,0.561976898,0.552297871,0.682120362,0.51791003
19073,0.734151615,0.653993726,0.481963881,0.598039363,0,0,0,0.525371472,0.528531415,0.589264624,0.623131825,0.788654697,0.623369741
19075,0.919003806,0.799820659,0.544797935,0.592617613,0,0,0,0.54961921,0.582987346,0.634016704,0.687180934,1.08734922,0.7545408
19077,0.661520836,0.573624299,0.436009746,0.518890731,0,0,0,0.479297119,0.472262077,0.560443706,0.551260625,0.767148039,0.557051627
19079,1.092380798,0.883100823,0.548162434,0.664059788,0,0,0,0.640718954,0.663139396,0.736168433,0.777640628,1.071416477,0.841214685
19081,1.095133474,1.176074151,0.579932203,0.608356991,0,0,0,0.574234111,0.600662075,0.6873072,0.699738347,0.782725634,0.950379943
19083,1.209096214,1.000882159,0.62121189,0.737387026,0,0,0,0.670230269,0.674959998,0.742863782,0.818572971,1.316109189,0.943730088
19085,0.78828217,0.662070541,0.553814759,0.585405928,0,0,0,0.568436978,0.572761016,0.619935788,0.630679918,0.86501891,0.668055823
19087,1.094792984,0.937098906,0.758319435,0.859698101,0,0,0,0.80596607,0.757393616,0.739141746,0.927765955,0.939726856,0.930070442
19089,0.827287117,1.018753988,0.59648921,0.540856631,0,0,0,0.499868505,0.489891484,0.573896334,0.666752201,0.646370483,0.814176772
19091,0.860619469,0.878126139,0.512182891,0.536890013,0,0,0,0.518633235,0.559533641,0.660317458,0.644271666,0.732621151,0.7503095
19093,0.86294857,0.719429998,0.63215714,0.578701428,0,0,0,0.544712858,0.547421428,0.734045712,0.700305712,0.735319998,0.738178569
19095,0.868625342,0.803243725,0.567884249,0.669635251,0,0,0,0.615692599,0.644439172,0.721140627,0.75290217,0.974912503,0.746584439
19097,0.837767036,0.84127002,0.594870627,0.617223959,0,0,0,0.603131456,0.584475405,0.66039996,0.744708556,1.084897166,0.757969227
19099,1.286241366,1.142547581,0.80855314,0.944408791,0,0,0,0.810067373,0.869607544,0.940661107,0.993636514,1.453203638,1.079114029
19101,0.873086825,0.697089113,0.59749106,0.666609926,0,0,0,0.621225862,0.595565727,0.640290371,0.740227432,0.826908882,0.722555666
19103,3.512179398,2.880253301,2.249599677,2.468342106,0,0,0,2.309801327,2.261228765,2.259355321,2.71108771,4.275848814,2.880677459
19105,0.942282745,0.923950127,0.635388483,0.657507491,0,0,0,0.620027824,0.619520546,0.688781035,0.808335829,1.188463186,0.833873785
19107,0.59528816,0.562034901,0.441441344,0.497729182,0,0,0,0.458293656,0.461435958,0.525436817,0.572611223,0.729965527,0.532921469
19109,0.896103415,0.907194827,0.491401662,0.56739366,0,0,0,0.508714066,0.514008618,0.634853183,0.658978146,0.652329331,0.764899968
19111,1.600988115,1.273944303,1.025701469,1.18721044,0,0,0,1.074042179,0.983780003,0.927149848,1.209049172,1.117656724,1.300211295
19113,5.493496401,4.702611089,3.042370711,3.740043166,0,0,0,3.15043673,3.27849598,3.114629708,4.082257297,6.394852312,4.412826067
19115,0.763998806,0.66589235,0.597149246,0.59960489,0,0,0,0.598014014,0.577167138,0.603356193,0.717138808,0.770995972,0.675680134
19117,0.677223665,0.629190475,0.478803752,0.58705339,0,0,0,0.496372295,0.496401155,0.565057718,0.595992784,0.698979797,0.595072631
19119,1.127599471,0.800276085,0.842966909,0.656981322,0,0,0,0.587555825,0.628111042,0.68801157,0.867819731,0.751853429,0.923614155
19121,0.835141329,0.727774314,0.513173825,0.649873135,0,0,0,0.579813042,0.624756286,0.65803917,0.670460715,0.878676829,0.692029823
19123,1.00982214,0.891391611,0.606657324,0.785480219,0,0,0,0.730590707,0.748108223,0.746310228,0.861919799,1.064617873,0.835957025
19125,1.314095394,1.135906797,0.710762059,0.961907893,0,0,0,0.870596491,0.846832236,0.911081139,1.000353068,1.27112829,1.053588083
19127,1.644376407,1.2827844,0.811590931,1.046111286,0,0,0,0.851642497,0.916332579,0.944293692,1.086061874,1.872974541,1.246250579
19129,1.051295558,0.952072891,0.734513097,0.809691058,0,0,0,0.826550398,0.927532743,0.91876993,0.931005124,1.359362187,0.912627182
19131,1.01659138,1.226680945,0.661125387,0.600498442,0,0,0,0.527424714,0.550938473,0.637634992,0.719029073,0.721804255,0.968132571
19133,0.580478974,0.572991588,0.485745019,0.457891988,0,0,0,0.440634795,0.445815848,0.545849489,0.551447541,0.596131915,0.546405194
19135,0.875510824,0.847012986,0.634704184,0.773649351,0,0,0,0.663001443,0.661878788,0.696041845,0.792448773,0.947873013,0.785742665
19137,0.72122377,0.688983124,0.53033309,0.586658841,0,0,0,0.557595011,0.548952311,0.609663974,0.650032281,0.910117386,0.646846661
19139,2.420141102,1.910272514,1.673651958,1.681098354,0,0,0,1.629387191,1.583548205,1.640881172,1.876135007,2.215425372,2.001355191
19141,1.222611286,0.88397657,0.720882852,0.725948881,0,0,0,0.658853034,0.667087325,0.787879658,1.041975505,0.828748667,0.942490236
19143,1.057228128,0.894082624,0.659315004,0.558010328,0,0,0,0.525836877,0.547688334,0.688819864,0.81765492,0.662389123,0.870208585
19145,0.693366081,0.656298245,0.501380118,0.59177427,0,0,0,0.543476025,0.536265496,0.600233917,0.633150876,0.780905262,0.617014815
19147,0.791211282,0.766173495,0.527113358,0.524923896,0,0,0,0.503765833,0.511924427,0.643260243,0.720205427,0.645380519,0.694832711
19149,1.129645743,0.931265901,0.942025021,0.792810851,0,0,0,0.722133266,0.723203766,0.803614956,1.087354326,0.911086665,1.000978889
19151,0.67624947,0.700054873,0.464282398,0.471992402,0,0,0,0.453345294,0.471001477,0.586381382,0.573030813,0.593953143,0.613528914
19153,15.77912618,11.54836368,8.437415998,10.97463435,0,0,0,9.988976383,9.268716317,7.89500364,11.56718922,17.78239049,11.92163529
19155,2.769803972,2.307792248,1.661322043,1.95551677,0,0,0,1.980959946,1.962144579,1.808134808,2.163850212,3.035229569,2.246306087
19157,1.044094832,0.901474691,0.583548215,0.751807137,0,0,0,0.643351093,0.671043152,0.852722427,0.797936067,1.100198187,0.843039246
19159,0.488477855,0.471933566,0.352433567,0.406057111,0,0,0,0.376149185,0.386117717,0.467622376,0.448050116,0.521446386,0.437614996
19161,0.848117122,0.734988879,0.556169649,0.564376786,0,0,0,0.533202372,0.549237529,0.692823254,0.654450914,0.723127182,0.713091883
19163,7.678614247,5.058317205,4.350861953,4.542881584,0,0,0,4.317390268,4.225852009,4.117255006,4.912237114,5.7255059,5.695931135
19165,0.674083797,0.603682661,0.467298121,0.53059645,0,0,0,0.497894572,0.490810669,0.609933843,0.561947915,0.761015435,0.581688193
19167,2.002030421,1.237148062,1.378866356,1.164339696,0,0,0,1.048205656,1.018490057,1.040480866,1.608375979,1.309553194,1.53934828
19169,3.116206969,2.329075944,1.59939221,2.054661141,0,0,0,1.801617897,1.708599397,1.807176205,2.127072935,3.648197075,2.348225041
19171,0.94405364,0.84342726,0.519877779,0.653938209,0,0,0,0.53695977,0.592327277,0.665600915,0.702406211,1.101161093,0.76911956
19173,0.426924716,0.450313684,0.347974669,0.397292851,0,0,0,0.369910039,0.380627369,0.472013493,0.44528054,0.557088066,0.408404357
19175,0.878072662,0.722869589,0.555349284,0.667569044,0,0,0,0.592014474,0.577682765,0.712876975,0.670323438,0.837331264,0.718763845
19177,0.433509245,0.437135337,0.365710067,0.421923473,0,0,0,0.394130715,0.371804059,0.452733691,0.477856958,0.446852851,0.412118216
19179,1.857200804,1.436934695,1.142564728,1.390457422,0,0,0,1.153888089,1.177192175,1.095612771,1.362282792,1.765251725,1.478900075
19181,1.743262026,1.511546313,1.084706265,1.463047018,0,0,0,1.185328483,1.283842978,1.126692364,1.375865999,2.024155717,1.446504868
19183,0.947613834,0.795664403,0.677926881,0.716730515,0,0,0,0.713355952,0.669973729,0.703688701,0.842727669,1.086553195,0.807068373
19185,0.448274087,0.465464991,0.358270498,0.492866546,0,0,0,0.387166967,0.38918492,0.486251345,0.46794973,0.47991502,0.424003192
19187,1.984644534,1.525560787,0.997067328,1.171385917,0,0,0,1.122546836,1.113993496,1.284182562,1.262781246,1.539377192,1.502424216
19189,1.096147391,1.17861306,0.562442783,0.663205676,0,0,0,0.550352456,0.554330179,0.681515103,0.710685076,0.746463226,0.945734411
19191,0.925633765,1.073787785,0.619250804,0.594115341,0,0,0,0.556495339,0.536119871,0.634172835,0.719508666,0.696845543,0.872890785
19193,3.063288826,2.526967702,2.502028521,1.998634137,0,0,0,1.843941006,1.755139799,2.08755487,2.62928282,2.379869286,2.69742835
19195,1.13823049,1.245455233,0.673044463,0.63607683,0,0,0,0.575213248,0.579918328,0.685477917,0.717551419,0.749550815,1.018910062
19197,1.177921149,1.030231786,0.598081539,0.61892591,0,0,0,0.62944019,0.648348508,0.707310636,0.737531041,0.841307945,0.935411491
20001,0.539392691,0.713269428,0.64494596,0.639526507,0.661993054,0,0.54126351,0.630918683,0.650447761,0.649769684,0.728313174,0.73889861,0.632536027
20003,0.306157906,0.449170037,0.378227764,0.391757638,0.45325584,0,0.137476415,0.395914197,0.427182166,0.47369946,0.479298068,0.451946316,0.377851902
20005,0.596937961,0.791257015,0.693552436,0.67151551,0.032986706,0,0,0.647961595,0.65642245,0.685669126,0.723313144,0.739838994,0.693915804
20007,0.151037402,0.388307337,0.338012179,0.340504495,0,0,0.289086112,0.292973036,0.351875328,0.387701363,0.418659321,0.449650913,0.292452306
20009,0.578747025,0.925265094,0.712821899,0.666937171,0,0,0.002793046,0.698918705,0.682448964,0.687796292,0.816804441,0.98664358,0.738944673
20011,0.379364204,0.542485945,0.464327916,0.482750691,0.515707861,0,0.11637739,0.454288052,0.499528775,0.508366553,0.548365531,0.54992947,0.462059355
20013,0.430775006,0.575313535,0.483479798,0.530304703,0.165018767,0,0,0.502480681,0.507741223,0.56568558,0.593367188,0.598372709,0.496522779
20015,0.662031073,0.966697798,0.767981685,0.842013303,0.806936535,0,0.675828966,0.831710329,0.834553738,0.70729646,0.884037996,0.928653696,0.798903518
20017,0.156958191,0.377732623,0.314124176,0.397821916,0.412057915,0,0,0.315101394,0.349887342,0.380984729,0.408238338,0.393933907,0.28293833
20019,0.191553092,0.333309603,0.291347641,0.347626121,0.363582181,0,0.292476607,0.281922295,0.346360864,0.386461556,0.373472337,0.365450571,0.272070112
20021,0.572769592,0.833811118,0.66753628,0.717678053,0.678717347,0,0.716485822,0.713898191,0.812892385,0.730247821,0.812073005,0.864353649,0.69137233
20023,0.185842086,0.336634785,0.301936735,0.296252813,0,0,0,0.296490998,0.297444987,0.430206925,0.416688546,0.430982745,0.274804535
20025,0.152700216,0.354111203,0.329887718,0.300995672,0,0,0.256422484,0.276626759,0.332374867,0.382750272,0.415283414,0.465986199,0.278899713
20027,0.291838192,0.455259246,0.398597144,0.422676581,0,0,0,0.400487186,0.423928782,0.467313636,0.485129134,0.534592055,0.381898194
20029,0.295256513,0.491395828,0.426768736,0.432468441,0,0,0,0.424567106,0.445547499,0.473786372,0.517669442,0.565148176,0.404473693
20031,0.373990308,0.518614518,0.45672864,0.470473696,0.529530262,0,0.003544304,0.468392011,0.484021954,0.497693828,0.555787182,0.562000593,0.449777822
20033,0.136894249,0.349986647,0.318542694,0.298292297,0,0,0.2399157,0.262069109,0.324265088,0.369497539,0.404278441,0.4348844,0.26847453
20035,0.468085416,0.675074376,0.619833237,0.672770482,0.655439281,0,0.625869262,0.604373039,0.61902208,0.594479372,0.716133642,0.762964555,0.587664343
20037,0.727587164,0.923595381,0.817362871,0.828746392,0.854370419,0,0.693530979,0.787084167,0.801214746,0.761469019,0.891591161,1.005958251,0.822848472
20039,0.196580756,0.356379583,0.327452034,0.29732102,0,0,0,0.300821879,0.309022767,0.418440004,0.434558274,0.387282361,0.293470791
20041,0.436274421,0.626457621,0.534455341,0.569395667,0.128592931,0,0,0.546808818,0.538714557,0.532304066,0.623397946,0.669905738,0.532395794
20043,0.665311601,0.687660595,0.617018218,0.625311601,0.246436561,0,0,0.600790988,0.675105464,0.698325341,0.676339084,0.69986577,0.656663471
20045,2.104255407,2.570304638,2.273458452,2.299764719,1.002703655,0,0.109273766,2.142729496,2.100761595,2.063080377,2.34179519,2.709049369,2.316006166
20047,0.198162791,0.413693447,0.34594609,0.339103595,0,0,0.345288584,0.32356554,0.359109938,0.409986258,0.44907928,0.47925687,0.319267442
20049,0.181711658,0.335952888,0.28770094,0.328152868,0.362764129,0,0.255880093,0.277186331,0.344221011,0.364632496,0.379155799,0.379230615,0.268455162
20051,0.599800057,0.847702468,0.680153025,0.696913529,0,0,0,0.667423126,0.647626679,0.694366968,0.860364515,0.905526922,0.709218517
20053,0.31539827,0.541336187,0.422357507,0.42073767,0,0,0,0.43932388,0.444624031,0.477211666,0.603157614,0.605652483,0.426363988
20055,0.551898049,0.737867143,0.609070293,0.656525012,0,0,0.6967824,0.623477998,0.614734334,0.673869851,0.78024685,0.890668305,0.632945161
20057,0.694993445,0.949372466,0.744054232,0.744474376,0,0,0.774289631,0.719107867,0.72341478,0.754489271,0.919058998,1.086802738,0.796140048
20059,0.663547704,0.880714442,0.838319214,0.8176605,0.827690593,0,0.579423763,0.856411056,0.833598973,0.873108558,0.883074007,0.958220015,0.794193787
20061,1.264485375,1.46210909,1.282899607,1.312139133,1.044148614,0,0,1.241171543,1.149674308,0.976962847,1.361824508,1.461092487,1.336498024
20063,0.18617945,0.364135312,0.34144537,0.317446937,0,0,0,0.30421973,0.332380609,0.43007477,0.44786903,0.389029186,0.297253378
20065,0.209856494,0.35034527,0.31226627,0.286861324,0,0,0,0.29948636,0.305380081,0.410770815,0.402653453,0.372393437,0.290822678
20067,0.365596099,0.570781413,0.491074011,0.490673552,0,0,0.463429718,0.447702812,0.467566266,0.524565691,0.597600687,0.737078598,0.475817174
20069,0.287505633,0.497996095,0.412290823,0.402085024,0,0,0.362842122,0.402656603,0.4194825,0.471406789,0.533177105,0.60091858,0.399264184
20071,0.129304822,0.346101469,0.283878406,0.303836478,0,0,0.058996227,0.285175681,0.304446122,0.411713207,0.444756392,0.379775264,0.253094899
20073,0.215578966,0.361985918,0.317388836,0.344052474,0.389580896,0,0.117450168,0.305425635,0.354990064,0.380592312,0.404694759,0.423912204,0.298317906
20075,0.1489414,0.370807552,0.312960802,0.315994363,0,0,0.293083377,0.299267829,0.322169639,0.410977321,0.466995279,0.411510882,0.277569918
20077,0.207654645,0.426967881,0.376925163,0.411712809,0.005743038,0,0.361009612,0.348896739,0.399723159,0.415438265,0.457317834,0.508963279,0.337182563
20079,0.811509162,1.039186352,0.861987705,0.891906942,0.594714318,0,0.18262054,0.895349565,0.861853904,0.783627048,1.039117645,1.074922852,0.90422774
20081,0.260770996,0.457890088,0.381424967,0.375476137,0,0,0.372042221,0.36897889,0.392829281,0.454731527,0.522183339,0.600476134,0.36669535
20083,0.175382035,0.370247828,0.319062835,0.304013269,0,0,0.256429007,0.311731738,0.328193535,0.391481623,0.43189187,0.402941132,0.288230899
20085,0.29211503,0.515834062,0.476751191,0.471419412,0.417804332,0,0,0.45547751,0.476083746,0.500586805,0.528989603,0.543663654,0.428233428
20087,0.454803523,0.638570765,0.572462037,0.55014837,0.132536223,0,0,0.55229396,0.61681465,0.607389589,0.635642748,0.634732814,0.555278775
20089,0.193228934,0.358106167,0.32193499,0.317186106,0,0,0,0.313371234,0.346700616,0.403815568,0.408630022,0.430751953,0.29109003
20091,14.12644331,14.53502224,13.70489147,13.42249293,11.15050425,0,0.368264798,12.37769313,11.70905218,9.956683299,12.68816504,16.02257381,14.12211901
20093,0.196046773,0.394961896,0.342267634,0.337829498,0,0,0.310513299,0.31750523,0.345130754,0.414633145,0.4726442,0.427798119,0.311092101
20095,0.217841245,0.479370299,0.366530194,0.403752375,0,0,0.3729624,0.376067604,0.415064946,0.42970376,0.473244967,0.503232813,0.35458058
20097,0.19155975,0.412600491,0.342090556,0.333639416,0,0,0.295480446,0.308342256,0.358237911,0.398925688,0.443031484,0.474944196,0.315416932
20099,0.534080425,0.737866024,0.624765343,0.654034296,0.664527678,0,0.621752909,0.611461092,0.643211992,0.64855796,0.715803247,0.746221418,0.632237264
20101,0.190790812,0.388010715,0.332397858,0.320534774,0,0,0,0.313583621,0.341642457,0.411854004,0.444409841,0.412359725,0.303733128
20103,1.834343766,2.207431356,1.95918314,1.889689733,1.708154859,0,0,1.799093902,1.853028556,1.726862986,1.917571388,2.217390168,2.000319421
20105,0.186010214,0.386079205,0.331100261,0.342251591,0,0,0,0.325546995,0.352564288,0.414287249,0.407579966,0.432452289,0.301063227
20107,0.37624906,0.531923779,0.448444446,0.47348363,0.52628556,0,0.046648417,0.455266776,0.497621041,0.519276434,0.545565216,0.52386044,0.452205762
20109,0.16616001,0.336891983,0.315252125,0.297336586,0,0,0,0.290778963,0.311742877,0.42143382,0.440324717,0.391769385,0.272768039
20111,0.634130898,0.824744291,0.711636986,0.754563168,0.791882038,0,0.051562405,0.739953578,0.720971841,0.655017504,0.83229528,0.853683409,0.723504058
20113,0.848653209,1.107394375,0.850513338,0.908134103,0,0,0.001287671,0.98417592,0.881015861,0.914943041,1.062245131,1.120511894,0.935520307
20115,0.309779118,0.540463446,0.432511689,0.488075751,0.464874314,0,0.005520699,0.44260248,0.450430925,0.462899248,0.541599024,0.551446574,0.427584751
20117,0.352037815,0.447633755,0.374750701,0.415566528,0.031484594,0,0,0.399689777,0.404751402,0.469337533,0.465972689,0.538100839,0.39147409
20119,0.185726825,0.379776519,0.332564987,0.315639728,0.010238336,0,0.271535346,0.301876984,0.336483021,0.401006685,0.429486192,0.495545876,0.29935611
20121,0.716445981,0.863986605,0.743171936,0.766319718,0.839238033,0,0.727712999,0.746022178,0.817877689,0.763554017,0.856157222,0.932283705,0.774534841
20123,0.240388057,0.456550014,0.39308408,0.38288828,0,0,0,0.365920086,0.396835299,0.439921147,0.459004165,0.494061309,0.363340717
20125,0.912437376,1.307077776,1.334301007,1.2011,1.085238379,0,0.96641919,1.302554542,0.966627271,0.859531312,1.062265656,1.151646463,1.184605386
20127,0.220958322,0.431421311,0.353860088,0.389382683,0.453704833,0,0,0.358214583,0.381968396,0.400594216,0.456319194,0.450012938,0.33541324
20129,0.134576958,0.352226824,0.317944195,0.311126013,0.391853285,0,0.241131413,0.28559676,0.318458147,0.392120613,0.432495049,0.420848786,0.268249325
20131,0.308420635,0.447146385,0.37172575,0.42613404,0.414057319,0,0,0.412407408,0.41281217,0.469820104,0.473438271,0.511416225,0.375764257
20133,0.561986929,0.726315065,0.629981657,0.690695941,0.680792249,0,0.639005959,0.665561799,0.684335013,0.670095159,0.765126116,0.818617288,0.639427884
20135,0.181534214,0.380662066,0.323951982,0.304207083,0,0,0,0.303644658,0.332114647,0.406109243,0.431588234,0.397319328,0.295382754
20137,0.273799276,0.428253625,0.362788407,0.347898551,0,0,0,0.345920291,0.351981885,0.446178259,0.466200724,0.455736232,0.354947103
20139,0.34290858,0.517713585,0.459553782,0.465478868,0.522707236,0,0,0.450347362,0.484538363,0.490426263,0.544747867,0.50966715,0.440058649
20141,0.184956869,0.381552008,0.330233836,0.321359522,0,0,0,0.319133814,0.331072932,0.405743209,0.425923576,0.406140302,0.298914238
20143,0.20852847,0.390908364,0.351270463,0.360334521,0,0,0,0.350939503,0.378052492,0.424189501,0.433489324,0.469992882,0.316902432
20145,0.286740529,0.541788322,0.423045709,0.422919708,0,0,0.080351929,0.404947863,0.429927009,0.479617657,0.53508255,0.546953423,0.41719152
20147,0.235280337,0.427804444,0.352946934,0.342976216,0,0,0,0.346415971,0.349755733,0.42964931,0.465812441,0.435357475,0.338677238
20149,0.411551738,0.610906986,0.55082854,0.554648488,0.533831155,0,0,0.536511768,0.537949945,0.533470302,0.609550242,0.689942472,0.524429088
20151,0.31945214,0.554894335,0.472619429,0.459150241,0,0,0.447475582,0.44726958,0.469763808,0.499335819,0.565670395,0.627020954,0.448988634
20153,0.185102041,0.325488126,0.304790549,0.291072324,0,0,0,0.292241318,0.289514262,0.417651269,0.416425587,0.385026854,0.271793572
20155,0.807042138,1.038112538,0.815458377,0.846989208,0,0,0.317000514,0.887610997,0.820851491,0.80650668,1.016939362,1.050703493,0.886871018
20157,0.329994711,0.446645509,0.400229217,0.406967294,0,0,0,0.388800142,0.416518559,0.447073965,0.489739927,0.544874369,0.392289812
20159,0.412211462,0.678646822,0.537993781,0.540167038,0,0,0.002948023,0.562541982,0.56250644,0.648107507,0.656300309,0.743542423,0.542950688
20161,1.258883935,1.486601035,1.484884975,1.281008292,0.844237308,0,0,1.228378239,1.133460102,0.963583418,1.311616579,1.527231088,1.410123315
20163,0.230715099,0.426331295,0.360930697,0.357876762,0,0,0,0.347468337,0.350438311,0.42632062,0.465837483,0.44797282,0.339325697
20165,0.201729769,0.445280818,0.356535081,0.343797776,0,0,0,0.34686345,0.362049167,0.423708056,0.447914946,0.435719541,0.334515223
20167,0.337954939,0.556464472,0.440167535,0.430270076,0,0,0,0.432959995,0.442013288,0.486397312,0.534890236,0.572498555,0.444862315
20169,1.046590127,1.32004538,1.15839263,1.159342894,0,0,0,1.148174805,1.100783264,0.963296423,1.266808856,1.379597927,1.175009379
20171,0.291291987,0.53298325,0.435641468,0.438556814,0,0,0,0.426810322,0.436853781,0.525120868,0.558756902,0.519535537,0.419972235
20173,5.666575737,6.527199636,5.180540365,5.614726881,2.940717878,0,5.609786589,5.659952361,4.837053449,4.16702734,6.250259088,6.708122426,5.791438579
20175,0.753043257,1.034111873,0.789710604,0.801985889,0.650359955,0,0.774304122,0.751145312,0.7330995,0.782806011,0.912112688,1.204003477,0.858955245
20177,3.703956083,4.187851742,4.05282793,3.551551065,2.020448473,0,0,3.624165213,3.342358543,3.050614614,3.708704538,4.182827933,3.981545252
20179,0.194458662,0.342861308,0.320227484,0.298740315,0,0,0,0.304741595,0.320213266,0.416127816,0.429604037,0.364193504,0.285849152
20181,0.250619007,0.429661975,0.361329045,0.366118461,0,0,0,0.361986286,0.383951937,0.471051704,0.51784379,0.571069911,0.347203342
20183,0.196865885,0.374964257,0.335027167,0.326843009,0,0,0,0.324561768,0.336410496,0.414942093,0.446446239,0.41908779,0.30228577
20185,0.189111074,0.431252054,0.353354421,0.349812686,0,0,0.222219849,0.337087579,0.373340455,0.416990634,0.462088398,0.465399276,0.324572516
20187,0.140420095,0.357215179,0.309400833,0.307226793,0.00738941,0,0.262095635,0.297896622,0.312192431,0.393356888,0.441794597,0.414787533,0.269012036
20189,0.279763244,0.498817127,0.403894232,0.404017599,0.362333092,0,0.341348875,0.387372098,0.409033927,0.473690131,0.524659831,0.598924164,0.394158201
20191,0.381413164,0.625898931,0.518168779,0.587398266,0.595738268,0,0.516841228,0.521903492,0.557358238,0.524917166,0.637880252,0.707536133,0.508493625
20193,0.308502805,0.492385727,0.409911685,0.425933883,0,0,0,0.413364364,0.430084736,0.528560089,0.588787443,0.651526434,0.403600072
20195,0.199684795,0.383641807,0.338752165,0.328720428,0,0,0,0.329562176,0.347730815,0.437579341,0.454049336,0.434544144,0.307359589
20197,0.213579007,0.412910019,0.356712563,0.394432656,0.435547906,0,0,0.354564673,0.393170811,0.411128209,0.429000567,0.424159715,0.327733863
20199,0.139139975,0.319197123,0.277785382,0.278620714,0,0,0.000221532,0.273855651,0.294913928,0.400147452,0.418819668,0.387006492,0.24537416
20201,0.269505937,0.369846622,0.325859486,0.338468336,0,0,0,0.3386825,0.361951514,0.430946422,0.415224767,0.467967909,0.321737349
20203,0.154984704,0.360362607,0.309212705,0.307878352,0,0,0,0.291927299,0.323845601,0.418913981,0.471620477,0.410001801,0.274853339
20205,0.332504591,0.480043619,0.428093434,0.452733013,0.484719926,0,0.424719927,0.423040634,0.475452249,0.486689623,0.528024563,0.555044765,0.413547215
20207,0.216534833,0.35704149,0.29658007,0.325476284,0.374641334,0,0.062985653,0.311005558,0.363298437,0.387143596,0.406503813,0.425780018,0.290052131
20209,18.53789066,20.95687886,18.02822927,19.45086496,13.8902897,0,0,18.89647897,17.5558466,16.01070587,18.76130559,21.31746224,19.17433293
21001,0.481667468,0.743887554,0.6914288,0.678230016,0.76709915,0,0.634416145,0.64474131,0.673440653,0.711388753,0.832322599,0.731259009,0.638994607
21003,0.519879132,0.736445702,0.677835693,0.673299337,0.758806421,0,0.724477809,0.658343719,0.737858356,0.706634559,0.865006608,0.816806418,0.644720176
